dataset,noise_mode,noise_axis,noise_level,train_size,seed,reward,initial_reward,ctr,action_delta,context_delta,conv_dr,conv_sndr,metric,pct_vs_initial,pct_vs_ctr,restored_ctr,reward_over_ctr
ml,kmeans_templates,context,low,100000,1,0.0496663711298405,0.0494842785581161,0.05,,,,,oracle,0.36798065371518496,-0.667257740319005,0.3530831897530281,0.99332742259681
ml,kmeans_templates,context,low,100000,2,0.0495813148051121,0.0494173384520355,0.05,,,,,oracle,0.33181947513373555,-0.8373703897757989,0.28142641924707035,0.9916262961022421
ml,kmeans_templates,context,low,100000,3,0.0497149056502037,0.0494008502741158,0.05,,,,,oracle,0.6357286855292262,-0.5701886995926053,0.5241684382387519,0.994298113004074
ml,kmeans_templates,context,low,100000,4,0.0497498313015187,0.0494797975761023,0.05,,,,,oracle,0.54574541256172,-0.5003373969626052,0.5190935547611051,0.994996626030374
ml,kmeans_templates,context,medium,5000,0,0.0496376529669613,0.049136977115994,0.05,,,,,oracle,1.0189390563961525,-0.7246940660774054,0.5801420335962014,0.992753059339226
ml,kmeans_templates,context,medium,5000,1,0.0497142560127541,0.0494402888742142,0.05,,,,,oracle,0.5541374146031548,-0.5714879744918022,0.48947952956137386,0.994285120255082
ml,kmeans_templates,context,medium,5000,2,0.0497397429426335,0.0492065579942153,0.05,,,,,oracle,1.0835648136187155,-0.5205141147330006,0.6719898171900929,0.99479485885267
ml,kmeans_templates,context,medium,5000,3,0.0496623318005771,0.0492010900159723,0.05,,,,,oracle,0.93746253275093,-0.6753363988458022,0.5773388664883761,0.993246636011542
ml,kmeans_templates,context,medium,5000,4,0.0496854926946565,0.0493947719733825,0.05,,,,,oracle,0.5885657725693352,-0.629014610687012,0.48034907256158954,0.9937098538931299
ml,kmeans_templates,context,medium,25000,0,0.0494489138235415,0.049136977115994,0.05,,,,,oracle,0.6348308867497887,-1.1021723529169996,0.3614466236393969,0.98897827647083
ml,kmeans_templates,context,medium,25000,1,0.049599137228459,0.0494402888742142,0.05,,,,,oracle,0.3212933376035578,-0.8017255430819992,0.2838041749157463,0.99198274456918
ml,kmeans_templates,context,medium,25000,2,0.049437289428774,0.0492065579942153,0.05,,,,,oracle,0.46890382900958877,-1.12542114245201,0.29079810859082117,0.9887457885754799
ml,kmeans_templates,context,medium,25000,3,0.0497276856870602,0.0492010900159723,0.05,,,,,oracle,1.0702926925337384,-0.5446286258796035,0.6591426839267539,0.9945537137412039
ml,kmeans_templates,context,medium,25000,4,0.0496800792224073,0.0493947719733825,0.05,,,,,oracle,0.5776061668602309,-0.6398415551853998,0.4714045557660792,0.9936015844481461
ml,kmeans_templates,context,medium,50000,0,0.0494073664346571,0.049136977115994,0.05,,,,,oracle,0.5502766644045233,-1.1852671306857991,0.31330492351257766,0.988147328693142
ml,kmeans_templates,context,medium,50000,1,0.0497147895561116,0.0494402888742142,0.05,,,,,oracle,0.5552165817553781,-0.5704208877768124,0.4904327772866997,0.9942957911222319
ml,kmeans_templates,context,medium,50000,2,0.049695035112321,0.0492065579942153,0.05,,,,,oracle,0.9927073504371613,-0.6099297753580091,0.6156431277199674,0.9939007022464199
ml,kmeans_templates,context,medium,50000,3,0.0497332168891626,0.0492010900159723,0.05,,,,,oracle,1.0815347241647546,-0.5335662216748027,0.6660661198744621,0.994664337783252
ml,kmeans_templates,context,medium,50000,4,0.0496638185217126,0.0493947719733825,0.05,,,,,oracle,0.5446862847652933,-0.6723629565748013,0.4445374908259798,0.993276370434252
ml,kmeans_templates,context,medium,100000,0,0.049601634330794,0.049136977115994,0.05,,,,,oracle,0.945636549238922,-0.7967313384120017,0.5384065977985946,0.99203268661588
ml,kmeans_templates,context,medium,100000,1,0.0497244989545673,0.0494402888742142,0.05,,,,,oracle,0.5748552179300275,-0.5510020908654073,0.5077799372919097,0.994489979091346
ml,kmeans_templates,context,medium,100000,2,0.0495241236734218,0.0492065579942153,0.05,,,,,oracle,0.6453726741948406,-0.9517526531564041,0.40023804750850545,0.990482473468436
ml,kmeans_templates,context,medium,100000,3,0.049709118271783,0.0492010900159723,0.05,,,,,oracle,1.0325548796698953,-0.5817634564340007,0.6359017485918478,0.99418236543566
ml,kmeans_templates,context,medium,100000,4,0.0498408136002906,0.0493947719733825,0.05,,,,,oracle,0.9030138394979589,-0.31837279941880625,0.7369811166890884,0.9968162720058119
ml,kmeans_templates,metadata,brutal,5000,0,0.0486617870953462,0.0483336438363672,0.05,,,,,oracle,0.67891272607115,-2.676425809307603,0.19692264243414798,0.973235741906924
ml,kmeans_templates,metadata,brutal,5000,1,0.0489598565185674,0.0486852170264628,0.05,,,,,oracle,0.5641126996626517,-2.0802869628652045,0.20888579912601762,0.9791971303713479
ml,kmeans_templates,metadata,brutal,5000,2,0.0478452278366073,0.0471111837169598,0.05,,,,,oracle,1.5581101168197797,-4.309544326785402,0.254098581469844,0.956904556732146
ml,kmeans_templates,metadata,brutal,5000,3,0.0483682982938861,0.0476569946382313,0.05,,,,,oracle,1.4925482839494397,-3.2634034122278055,0.3035860127600583,0.967365965877722
ml,kmeans_templates,metadata,brutal,5000,4,0.0479599655763414,0.0468878473517264,0.05,,,,,oracle,2.286558853027664,-4.080068847317208,0.3444940996739769,0.9591993115268279
ml,kmeans_templates,metadata,brutal,25000,0,0.0490466005810845,0.0483336438363672,0.05,,,,,oracle,1.4750734439369115,-1.9067988378310001,0.4278537567640967,0.98093201162169
ml,kmeans_templates,metadata,brutal,25000,1,0.0494234304754001,0.0486852170264628,0.05,,,,,oracle,1.5162989794952404,-1.1531390491998084,0.5614717134275471,0.988468609508002
ml,kmeans_templates,metadata,brutal,25000,2,0.0487334018289554,0.0471111837169598,0.05,,,,,oracle,3.443382195068071,-2.5331963420892056,0.5615511521170088,0.9746680365791079
ml,kmeans_templates,metadata,brutal,25000,3,0.0493133052296851,0.0476569946382313,0.05,,,,,oracle,3.4754826736914595,-1.3733895406298073,0.7069171152913931,0.9862661045937019
ml,kmeans_templates,metadata,brutal,25000,4,0.0487992731157993,0.0468878473517264,0.05,,,,,oracle,4.076590997523196,-2.4014537684014097,0.6141812372645725,0.9759854623159859
ml,kmeans_templates,metadata,brutal,50000,0,0.0490343252804257,0.0483336438363672,0.05,,,,,oracle,1.4496764333155723,-1.9313494391486052,0.42048720396661954,0.980686505608514
ml,kmeans_templates,metadata,brutal,50000,1,0.04890333749216,0.0486852170264628,0.05,,,,,oracle,0.448021964405826,-2.1933250156800086,0.16589845631357836,0.9780667498432
ml,kmeans_templates,metadata,brutal,50000,2,0.0485568899766295,0.0471111837169598,0.05,,,,,oracle,3.0687113878424013,-2.8862200467410086,0.5004493598839148,0.9711377995325899
ml,kmeans_templates,metadata,brutal,50000,3,0.0489778634498461,0.0476569946382313,0.05,,,,,oracle,2.771615838643703,-2.044273100307803,0.5637498032090266,0.979557268996922
ml,kmeans_templates,metadata,brutal,50000,4,0.0480224734972487,0.0468878473517264,0.05,,,,,oracle,2.419872546101263,-3.955053005502612,0.3645792073058191,0.9604494699449739
ml,kmeans_templates,metadata,brutal,100000,0,0.0493334315241313,0.0483336438363672,0.05,,,,,oracle,2.068512962003989,-1.3331369517374096,0.5999843908426352,0.9866686304826259
ml,kmeans_templates,metadata,brutal,100000,1,0.0491921237037202,0.0486852170264628,0.05,,,,,oracle,1.041192189780871,-1.6157525925596106,0.38554399278053486,0.983842474074404
ml,kmeans_templates,metadata,brutal,100000,2,0.0493070445464782,0.0471111837169598,0.05,,,,,oracle,4.661018162292322,-1.3859109070436109,0.760124775815603,0.9861408909295639
ml,kmeans_templates,metadata,brutal,100000,3,0.048740854891087,0.0476569946382313,0.05,,,,,oracle,2.274294174618826,-2.5182902178259994,0.4625940130318397,0.97481709782174
ml,kmeans_templates,metadata,brutal,100000,4,0.0488350222236525,0.0468878473517264,0.05,,,,,oracle,4.1528348642655315,-2.3299555526950093,0.6256681763364819,0.9767004444730499
ml,kmeans_templates,metadata,extreme,5000,0,0.049207749743138,0.0487495462989563,0.05,,,,,oracle,0.9399132483649505,-1.5845005137240102,0.3664297556952749,0.9841549948627599
ml,kmeans_templates,metadata,extreme,5000,1,0.0494802360138251,0.0490334445806698,0.05,,,,,oracle,0.9111973204742678,-1.03952797234981,0.4622512317658025,0.9896047202765019
ml,kmeans_templates,metadata,extreme,5000,2,0.0490001470168949,0.0481010572132755,0.05,,,,,oracle,1.8691684875717545,-1.9997059662101995,0.4734686110107876,0.980002940337898
ml,kmeans_templates,metadata,extreme,5000,3,0.0494836235899837,0.0484583491135662,0.05,,,,,oracle,2.1157849889080595,-1.032752820032609,0.6650497109557636,0.9896724717996739
ml,kmeans_templates,metadata,extreme,5000,4,0.0485738332843823,0.0480174153978949,0.05,,,,,oracle,1.158783499437986,-2.8523334312354067,0.280652783188469,0.9714766656876459
ml,kmeans_templates,metadata,extreme,25000,0,0.0494015620123607,0.0487495462989563,0.05,,,,,oracle,1.3374805775748444,-1.1968759752786078,0.5214233144819252,0.9880312402472139
ml,kmeans_templates,metadata,extreme,25000,1,0.0492038847791074,0.0490334445806698,0.05,,,,,oracle,0.3475998879850108,-1.5922304417852056,0.1763377402153629,0.984077695582148
ml,kmeans_templates,metadata,extreme,25000,2,0.0488959102333829,0.0481010572132755,0.05,,,,,oracle,1.6524647609783243,-2.2081795332342113,0.4185766025518048,0.9779182046676579
ml,kmeans_templates,metadata,extreme,25000,3,0.0491887199777455,0.0484583491135662,0.05,,,,,oracle,1.5072136742991662,-1.6225600445090027,0.47375892337649655,0.98377439955491
ml,kmeans_templates,metadata,extreme,25000,4,0.048346602013707,0.0480174153978949,0.05,,,,,oracle,0.6855567153798463,-3.306795972585999,0.16603912663428091,0.96693204027414
ml,kmeans_templates,metadata,extreme,50000,0,0.0495347288031178,0.0487495462989563,0.05,,,,,oracle,1.610645767544938,-0.9305423937644025,0.6279180936536403,0.990694576062356
ml,kmeans_templates,metadata,extreme,50000,1,0.0490739959248094,0.0490334445806698,0.05,,,,,oracle,0.08270139796702125,-1.8520081503812096,0.04195449461935615,0.9814799184961879
ml,kmeans_templates,metadata,extreme,50000,2,0.0493655785234708,0.0481010572132755,0.05,,,,,oracle,2.6288846513051425,-1.2688429530584022,0.6659080615990978,0.987311570469416
ml,kmeans_templates,metadata,extreme,50000,3,0.0497541318627813,0.0484583491135662,0.05,,,,,oracle,2.6740134010308925,-0.49173627443740986,0.8405163326001417,0.995082637255626
ml,kmeans_templates,metadata,extreme,50000,4,0.0487764450873951,0.0480174153978949,0.05,,,,,oracle,1.5807383283971537,-2.447109825209806,0.3828485748826381,0.975528901747902
ml,kmeans_templates,metadata,extreme,100000,0,0.0496678990630957,0.0487495462989563,0.05,,,,,oracle,1.8838180739316055,-0.664201873808612,0.7344156471950019,0.9933579812619139
ml,kmeans_templates,metadata,extreme,100000,1,0.0495330345122121,0.0490334445806698,0.05,,,,,oracle,1.0188758628213,-0.9339309755758002,0.5168766545104113,0.990660690244242
ml,kmeans_templates,metadata,extreme,100000,2,0.0493447787998852,0.0481010572132755,0.05,,,,,oracle,2.5856429331587427,-1.3104424002296082,0.6549547439262254,0.9868955759977039
ml,kmeans_templates,metadata,extreme,100000,3,0.0494392051913473,0.0484583491135662,0.05,,,,,oracle,2.0241219433257576,-1.1215896173054074,0.636237481788141,0.9887841038269459
ml,kmeans_templates,metadata,extreme,100000,4,0.0491858657361735,0.0480174153978949,0.05,,,,,oracle,2.433388654087838,-1.6282685276530067,0.5893571134558105,0.9837173147234699
ml,kmeans_templates,metadata,high,5000,0,0.0495913625650046,0.0492097793541848,0.05,,,,,oracle,0.7754215032613169,-0.8172748699908083,0.4828818543789768,0.991827251300092
ml,kmeans_templates,metadata,high,5000,1,0.0496566283569967,0.0493404184265193,0.05,,,,,oracle,0.6408740350435274,-0.6867432860066108,0.4794098913478017,0.9931325671399339
ml,kmeans_templates,metadata,high,5000,2,0.0492263872918418,0.0490257140623287,0.05,,,,,oracle,0.4093224001958832,-1.5472254163164112,0.2059695431843507,0.9845277458368359
ml,kmeans_templates,metadata,high,5000,3,0.0496180038631944,0.0491809027580983,0.05,,,,,oracle,0.8887618579228421,-0.7639922736112081,0.5336376229045522,0.992360077263888
ml,kmeans_templates,metadata,high,5000,4,0.0492693055570925,0.0490068696983157,0.05,,,,,oracle,0.5355083081052707,-1.4613888858149986,0.26425118469522635,0.98538611114185
ml,kmeans_templates,metadata,high,25000,0,0.0495550548111384,0.0492097793541848,0.05,,,,,oracle,0.7016399209362372,-0.8898903777232042,0.43693550501633466,0.991101096222768
ml,kmeans_templates,metadata,high,25000,1,0.0495299422969248,0.0493404184265193,0.05,,,,,oracle,0.38411484225198644,-0.9401154061504102,0.2873395468059424,0.9905988459384959
ml,kmeans_templates,metadata,high,25000,2,0.0493476729491628,0.0490257140623287,0.05,,,,,oracle,0.6567143242927066,-1.3046541016744073,0.33045625969274467,0.9869534589832559
ml,kmeans_templates,metadata,high,25000,3,0.0497530617674714,0.0491809027580983,0.05,,,,,oracle,1.1633763865363136,-0.4938764650572053,0.6985239115745475,0.9950612353494279
ml,kmeans_templates,metadata,high,25000,4,0.0495285644927628,0.0490068696983157,0.05,,,,,oracle,1.064534008514793,-0.9428710144744057,0.5253034708157939,0.990571289855256
ml,kmeans_templates,metadata,high,50000,0,0.0494670447187517,0.0492097793541848,0.05,,,,,oracle,0.5227931682343933,-1.065910562496608,0.32556143139173366,0.9893408943750339
ml,kmeans_templates,metadata,high,50000,1,0.0496009459112236,0.0493404184265193,0.05,,,,,oracle,0.5280204202003012,-0.7981081775528115,0.39498902816441006,0.9920189182244719
ml,kmeans_templates,metadata,high,50000,2,0.0494665936203027,0.0490257140623287,0.05,,,,,oracle,0.89928227748705,-1.066812759394603,0.4525155715864806,0.989331872406054
ml,kmeans_templates,metadata,high,50000,3,0.0497059141160917,0.0491809027580983,0.05,,,,,oracle,1.067510616012339,-0.5881717678166004,0.640963405974218,0.994118282321834
ml,kmeans_templates,metadata,high,50000,4,0.0493977562966575,0.0490068696983157,0.05,,,,,oracle,0.7976159276201108,-1.204487406685009,0.393590445965523,0.9879551259331499
ml,kmeans_templates,metadata,high,100000,0,0.049513881813365,0.0492097793541848,0.05,,,,,oracle,0.6179715966443171,-0.9722363732699996,0.38483233865205535,0.9902776362673
ml,kmeans_templates,metadata,high,100000,1,0.0494214023785886,0.0493404184265193,0.05,,,,,oracle,0.1641330873387389,-1.1571952428228032,0.12278079819897796,0.9884280475717719
ml,kmeans_templates,metadata,high,100000,2,0.0494111566099179,0.0490257140623287,0.05,,,,,oracle,0.7862048620019377,-1.1776867801642081,0.3956154273461706,0.9882231321983579
ml,kmeans_templates,metadata,high,100000,3,0.0494959457118854,0.0491809027580983,0.05,,,,,oracle,0.6405798513635932,-1.0081085762292108,0.3846221640981986,0.989918914237708
ml,kmeans_templates,metadata,high,100000,4,0.0493394995667813,0.0490068696983157,0.05,,,,,oracle,0.6787413081334412,-1.3210008664374107,0.33493074161716113,0.986789991335626
ml,kmeans_templates,metadata,low,5000,0,0.0496830912645483,0.0495645657207356,0.05,,,,,oracle,0.23913362719752781,-0.6338174709034083,0.2722007647466983,0.9936618252909659
ml,kmeans_templates,metadata,low,5000,1,0.049775708298553,0.0495587490547782,0.05,,,,,oracle,0.43778192128091376,-0.4485834028940122,0.4916912838922921,0.9955141659710599
ml,kmeans_templates,metadata,low,5000,2,0.0498429926545874,0.0495645025806952,0.05,,,,,oracle,0.5618740416869892,-0.31401469082520395,0.6394758305038037,0.996859853091748
ml,kmeans_templates,metadata,low,5000,3,0.0497222191519754,0.0495665836309931,0.05,,,,,oracle,0.3139928346503672,-0.5555616960492005,0.35909008545042354,0.994444383039508
ml,kmeans_templates,metadata,low,5000,4,0.0496529645190269,0.0495649042895053,0.05,,,,,oracle,0.17766649766383721,-0.6940709619462082,0.202392777951024,0.993059290380538
ml,kmeans_templates,metadata,low,25000,0,0.0496548772090912,0.0495645657207356,0.05,,,,,oracle,0.18220978443440564,-0.6902455818176001,0.20740555499711422,0.993097544181824
ml,kmeans_templates,metadata,low,25000,1,0.0496805896226438,0.0495587490547782,0.05,,,,,oracle,0.24585077345460676,-0.638820754712402,0.276125341339167,0.993611792452876
ml,kmeans_templates,metadata,low,25000,2,0.0496388658847166,0.0495645025806952,0.05,,,,,oracle,0.15003339113579608,-0.7222682305667999,0.17075486725068065,0.992777317694332
ml,kmeans_templates,metadata,low,25000,3,0.0497451091373397,0.0495665836309931,0.05,,,,,oracle,0.36017311113402334,-0.50978172532061,0.4119030085450075,0.9949021827467939
ml,kmeans_templates,metadata,low,25000,4,0.0496261108841618,0.0495649042895053,0.05,,,,,oracle,0.12348776928730693,-0.7477782316764048,0.1406738636584288,0.992522217683236
ml,kmeans_templates,metadata,low,50000,0,0.0497024299779704,0.0495645657207356,0.05,,,,,oracle,0.2781508427039867,-0.5951400440592086,0.3166132383231232,0.9940485995594079
ml,kmeans_templates,metadata,low,50000,1,0.049623490695995,0.0495587490547782,0.05,,,,,oracle,0.13063614891738876,-0.7530186080100115,0.14672295191175574,0.9924698139198999
ml,kmeans_templates,metadata,low,50000,2,0.0498027999494841,0.0495645025806952,0.05,,,,,oracle,0.4807823268294328,-0.394400101031811,0.5471843419171113,0.9960559989896819
ml,kmeans_templates,metadata,low,50000,3,0.0497750114606127,0.0495665836309931,0.05,,,,,oracle,0.4205006969438844,-0.44997707877460213,0.48089514961600577,0.995500229212254
ml,kmeans_templates,metadata,low,50000,4,0.049717281742005,0.0495649042895053,0.05,,,,,oracle,0.3074301356654964,-0.5654365159900032,0.3502159382965356,0.9943456348401
ml,kmeans_templates,metadata,low,100000,0,0.0497308150176076,0.0495645657207356,0.05,,,,,oracle,0.33541965808538937,-0.5383699647848045,0.38180112312896386,0.994616300352152
ml,kmeans_templates,metadata,low,100000,1,0.0496981240023,0.0495587490547782,0.05,,,,,oracle,0.2812317707368705,-0.603751995400012,0.3158632271070515,0.9939624800459999
ml,kmeans_templates,metadata,low,100000,2,0.0496670482016864,0.0495645025806952,0.05,,,,,oracle,0.2068932717003514,-0.6659035966272014,0.23546780404554676,0.993340964033728
